VALD_index,blend_RV_factor
33186,32.17922900941517
33187,33.424664335279815
33188,33.59249167601873
33189,34.9460504997883
33190,33.7419325383809
33191,36.995187030712756
33192,31.1167455925103
33193,26.610484242901418
33194,19.965863216700875
33195,10.152419296269757
33196,1.36731664657336
33197,0.9954554087390945
33198,-1.5979589302247927
33199,-12.286219242073848
33200,-1.277287939837884
33201,1.4800786640388266
33202,4.166272022289916
33203,2.3485504613555714
33204,2.91056389378154
33205,9.824781407758179
33206,10.900434105393085
33207,10.889641639388094
33208,20.467203529643957
33209,20.93610542507988
33210,33.26481939596133
33211,38.5149308552213
33212,36.147949447537016
33213,35.72522685763765
33214,36.87183473921008
33215,27.481890367637266
33216,23.32827879320174
33217,7.355650960862746
33218,-13.180512058509983
33219,-11.246386840932281
33220,-16.739480720004767
33221,-20.824745767036493
33222,-30.394834463399395
33223,-31.006449649062247
33224,-30.666145753339926
33225,-33.3426020140054
33226,-36.35084192873813
33227,-36.32702205006765
33228,-31.14910478903431
33229,-11.577652314161133
33230,2.7175301746562974
33231,85.00315635938772
33232,149.56778944845223
33233,158.41310919748864
33234,181.90454304063374
33235,184.6703625790417
33236,173.45761451182148
33237,147.40744468107897
33238,152.11095850656912
33239,150.3895311348811
33240,126.8341794081746
33241,136.48311483903825
33242,123.35896521103021
33243,135.81233289386373
33244,136.02811462453653
33245,140.84835678617702
33246,141.5152626358045
33247,152.33425846372978
33248,159.56903696516085
33249,161.28554271554054
33250,148.59974937693627
33251,163.30120585940355
33252,163.57411277970817
33253,163.8230188670657
33254,161.93608621040812
33255,160.2985337079039
33256,159.8656254116893
33257,159.69245039086695
33258,153.928942542284
33259,133.1435880942115
33260,148.33143866569938
33261,144.29306443438477
33262,121.53168359356434
33263,140.04827546423095
33264,139.61647539027766
33265,139.3973425046177
33266,136.23319539607726
33267,127.50342046236732
33268,129.89178739165618
33269,129.89178739165618
33270,113.56458659719715
33271,128.47974408302497
33272,124.05668818931844
33273,124.52395438549556
33274,126.44062661792948
33275,118.815760473436
33276,128.1670427191048
33277,121.90037941086268
33278,108.20408617033219
33279,107.54702050632035
33280,101.61286676815469
33281,26.339476977133373
33282,13.019922036835334
33283,-0.8762813320230639
33284,-13.064921058123888
33285,-18.79488906662388
33286,-20.39399115132468
33287,-25.556123249520457
33288,-26.16166929698036
33289,-26.164092607906007
33290,-25.402449040973956
33291,-22.185886832632214
33292,-22.005600625404046
33293,-21.758817514719762
33294,-21.972470631843134
33295,-21.068805780898963
33296,-20.819816730247272
33297,-18.4781151772333
33298,-17.246479779503492
33299,-15.784763353030732
33300,-21.0165889802505
33301,-21.102178888065133
33302,-20.152330381974
33303,-6.433202239029382
33304,-5.44955700255709
33305,1.347473743026078
33306,2.711133971898753
33307,2.4969827609999538
33308,-3.5979967208081316
33309,1.089598073303069
33310,-20.693640575527684
33311,-49.968628200562065
33312,-49.941896784075475
33313,-45.30734935651206
33314,-38.32149549681387
33315,-3.5273705600078014
33316,-0.6775718835894657
33317,2.297650602497577
33318,35.57580108035723
33319,34.29119184715423
33320,14.79284813442999
33321,25.453271361245942
33322,25.648467567064447
33323,25.792530339720653
33324,27.637908443444903
33325,33.065324678930004
33326,25.9456083508021
33327,4.579523609479921
33328,11.85407607862275
33329,11.97045630694627
33330,11.384643605975944
33331,20.631704885609665
33332,28.602026204134642
33333,17.134621547200755
33334,15.556979650741068
33335,1.9739633133520729
33336,-11.477124269280969
33337,1.9508344763986591
33338,1.946126247937258
33339,9.239634520388664
33340,5.491650255332389
33341,-4.256158527728637
33342,-0.17153088649425474
33343,0.39919042107801633
33344,5.469026757477582
33345,6.052489979892307
33346,11.093181165261477
33347,0.8793238255038555
33348,-11.123663867714413
33349,0.2892337052132465
33350,-0.1393505069780414
33351,-1.4901643658729622
33352,-3.054407662501783
33353,11.872323153190244
33354,-4.294585789992881
33355,-19.348581344925794
33356,-20.83151537904486
33357,-16.553889853453295
33358,-6.009907654399212
33359,-3.239358038190932
33360,-2.6082019525329407
33361,1.6935084013349107
33362,1.480775423469717
33363,5.942188590542847
33364,21.863523070198795
33365,50.570921393074684
33366,25.991692027203346
33367,32.1103945953504
33368,3.1633114840033887
33369,-8.772553754091623
33370,-11.42880467411685
33371,-22.787900358763665
33372,-31.401060119061704
33373,-31.354477855680525
33374,-30.963564861701368
33375,6.943742950643505
33376,9.519517300505456
33377,9.491750607296142
33378,3.32025550393443
33379,0.40502962591484193
33380,-0.2665601042215265
33381,-0.9164201875292831
33382,1.4364724681824503
33383,-1.6756374729423427
33384,-3.594254240718918
33385,-4.372029462802864
33386,-3.9606373500701157
33387,0.3706913000982707
33388,2.2171724152938066
33389,3.2812043544852494
33390,3.5348708166778975
33391,5.152645306903555
33392,9.755563621630058
33393,9.761468212348062
33394,-10.359454600949995
33395,-29.514177302150422
33396,-15.576746063162949
33397,-2.0338485605820886
33398,0.5930659363034712
33399,5.490616918637156
33400,2.9388368782817778
33401,1.5816755802060358
33402,-11.742084032803008
33403,
33404,
33405,
33406,
33407,
33408,
33409,
33410,
33411,
33412,
33413,
33414,
33415,
33416,-37.20402241548149
33417,-35.42048191090298
33418,-34.961252588172265
33419,-31.08297323706022
33420,-28.260782071670107
33421,11.230645264534513
33422,13.527067722581616
33423,31.502590114894627
33424,2.901432229186327
33425,-4.781430747492626
33426,-1.474693223141597
33427,
33428,
33429,
33430,
33431,
33432,
33433,
33434,
33435,
33436,
33437,
33438,
33439,
33440,
33441,
33442,
33443,
33444,
33445,
33446,
33447,
33448,23.11766800380236
33449,15.053629932348711
33450,31.969725333648242
33451,-5.8016027885678945
33452,-6.235874781554818
33453,2.2022449682336753
33454,-28.521634647906943
33455,-23.010974961816363
33456,-16.58151690036458
33457,20.73840497565388
33458,9.481810454404703
33459,4.602010324262101
33460,2.67145196901747
33461,11.628694307057781
33462,13.505515963921388
33463,-9.880848935176308
33464,4.425879894188386
33465,0.5145862202959532
33466,-0.03278343075247778
33467,-19.898138347653738
33468,-49.81397885247971
33469,-25.837702867349012
33470,-21.681783263658936
33471,4.918339075298994
33472,16.574486878928372
33473,16.732825142625476
33474,
33475,
33476,
33477,
33478,
33479,
33480,
33481,
33482,
33483,
33484,
33485,
33486,
33487,
33488,-0.7203929526806786
33489,-3.5868881122576903
33490,-4.437894917205274
33491,-5.179011779619486
33492,-2.835775102740804
33493,-2.6662131328770515
33494,-2.3826342875440907
33495,1.4317998234502651
33496,9.079688262808343
33497,8.98122030694296
33498,8.466415993720213
33499,3.125338170489206
33500,-2.5655315032199706
33501,-6.475586715544373
33502,25.070250736595057
33503,31.49705542373275
33504,31.238082966356487
33505,17.448424323675827
33506,24.854539253373854
33507,16.078800020687527
33508,16.912162331535708
33509,19.530044433842214
33510,11.692253557061811
33511,10.985565477271756
33512,-2.5372294148210517
33513,-2.982346507382752
33514,-3.576362674713023
33515,-19.72755348011173
33516,-16.74041060896112
33517,-18.010846295922267
33518,-24.18684460085318
33519,-23.151644476578475
33520,-36.71426161118488
33521,-38.66913628716987
33522,-40.70650681422166
33523,-12.644653277860188
33524,-21.15918113154254
33525,-19.651331234045248
33526,-15.432040449733444
33527,-10.325824485012907
33528,-14.036148180273306
33529,-15.854010060616803
33530,-4.79338950508291
33531,9.665419963072749
33532,-21.35102211219524
33533,-57.86300651655727
33534,-38.836218441628255
33535,-47.17223611180623
33536,-29.565252636927447
33537,20.091807680849
33538,18.321252041807387
33539,18.559018921639947
33540,3.061708847680779
33541,-1.5549182153939285
33542,4.087282942239869
33543,5.110952928747531
33544,4.169368586101112
33545,4.613095217658118
33546,4.784202915237156
33547,4.87129824242535
33548,-4.4561695228958085
33549,-5.691948091102904
33550,0.10185242024978117
33551,4.220299170025797
33552,3.5632552067041474
33553,14.109703519266061
33554,13.935532990106234
33555,4.4533947497289965
33556,-8.589633341100834
33557,-9.132438632893084
33558,-6.993319347154326
33559,-17.857601668582003
33560,-7.475337271917091
33561,-17.139493136804973
33562,-13.523631949864715
33563,-1.515028123416506
33564,-1.2864213433401925
33565,0.30324597502545897
33566,2.489060990007061
33567,6.97983261221573
33568,7.781413546564349
33569,1.5150385026430375
33570,-3.798438253412531
33571,10.029128512842567
33572,10.848225064232448
33573,11.88216286375834
33574,20.777556106154773
33575,8.322304748942114
33576,2.829493706526449
33577,-7.719268233668297
33578,-10.508692720890863
33579,-9.826105986400378
33580,-5.612313274611124
33581,1.8351964738966398
33582,-3.715223225521716
33583,1.9469890395518503
33584,-16.89390879647891
33585,-16.53139326838927
33586,-16.43594589588978
33587,-12.141086750337566
33588,-3.642830234128483
33589,4.013544163973452
33590,3.4523506562145574
33591,1.9293000653435668
33592,-13.25749998319673
33593,-13.724519507589035
33594,15.530685292853935
33595,19.357862818461033
33596,29.106057167763012
33597,25.314789462741143
33598,21.69699361809916
33599,10.864216631221426
33600,12.74671805037077
33601,5.98707773594273
33602,13.198374812887362
33603,-6.00629993509131
33604,-28.231352303500348
33605,-27.728497156672873
33606,-30.270352223062865
33607,-22.63890573325756
33608,-22.096578096683224
33609,-17.73173710358492
33610,-14.988845030752662
33611,-13.99059595214807
33612,-21.233524820131986
33613,-23.999047260030085
33614,-25.020417871803865
33615,-20.91404465571143
33616,-10.484484687794115
33617,3.054431945440117
33618,-29.859043454434307
33619,-31.586026775002356
33620,29.992311940944163
33621,25.822880014130845
33622,12.099659275774293
33623,-1.6788794734053638
33624,0.2264677693123415
33625,-0.3715769986832337
33626,-18.65186397403122
33627,10.727504329973486
33628,9.309090212713134
33629,13.453353294671318
33630,12.589955524226841
33631,20.175284943461545
33632,19.47320236414568
33633,22.258301634810007
33634,24.344333808167743
33635,23.306846993690094
33636,-4.947018303516453
33637,-5.471035329732958
33638,-8.50305962556265
33639,-9.710442158928034
33640,-13.403153485363749
33641,2.040499251145571
33642,-5.731562496985509
33643,-4.877048526277289
33644,-22.2126298569431
33645,-26.30335784467864
33646,-29.42569292854534
33647,-30.429098298898282
33648,-7.160267513089712
33649,2.878782673707779
33650,20.493918559815146
33651,22.734166991951177
33652,30.37773203686858
33653,13.498761729089725
33654,-1.382706553247573
33655,0.7449796995741047
33656,1.7555718843418733
33657,-3.4700852127077004
33658,6.530529801405749
33659,-3.2179924886625635
33660,0.8398600484389547
33661,1.5176602122656115
33662,2.150967232856871
33663,0.917518992995634
33664,0.14896060644939776
33665,-4.11630806318538
33666,-5.297320427251696
33667,-7.218538559815164
33668,-8.979093750821153
33669,-8.037445996525516
33670,11.715274365940001
33671,28.883970880816022
33672,24.220701534366018
33673,6.392931866204738
33674,26.022168715163158
33675,18.50362978583687
33676,16.481412271684516
33677,-6.0670234812401365
33678,-44.85244308144379
33679,-56.05675276141885
33680,-47.36217517785005
33681,-44.217640361045255
33682,-24.11953213498745
33683,-56.13527751259477
33684,-22.037452000655815
33685,9.370243042200453
33686,9.824012463225857
33687,16.043308820396046
33688,15.666053659830297
33689,23.86691443510087
33690,23.49547830269952
33691,19.593740937153537
33692,9.962707479155524
33693,11.40217169579229
33694,-1.5264967651031653
33695,-9.627984552491144
33696,-15.088506593914904
33697,-30.169183128447965
33698,-16.577044565693477
33699,-28.924927244279306
33700,-28.896423428682876
33701,-25.543701078008162
33702,-18.652882260540057
33703,-32.61998141729787
33704,-33.75477712905045
33705,-32.526625158140135
33706,-31.081120590162335
33707,-19.53539957986254
33708,10.787832715251474
33709,14.237903794699129
33710,15.787549556794128
33711,17.440395110204385
33712,20.034723372112495
33713,21.690645778808392
33714,25.291523128285082
33715,7.815315099688164
33716,25.29274650212875
33717,5.263358389742784
33718,-20.205046476198145
33719,-21.200057902455892
33720,-20.859992633474814
33721,-15.90970396754682
33722,-13.034247561145595
33723,-14.816839455153753
33724,3.3263406874414363
33725,-28.9933862077402
33726,-29.03902376914531
33727,-29.06115988318128
33728,-26.765912154096224
33729,-1.1655832556511259
33730,1.948070528167182
33731,0.7679405476045287
33732,1.2478201110600395
33733,-28.752098487742767
33734,-22.76096624882385
33735,-28.109835543023852
33736,2.161489241943682
33737,-0.02425975884573013
33738,-33.28024291478467
33739,-28.069261712031125
33740,-21.203617339700557
33741,-15.923198971976566
33742,11.785705592680475
33743,0.8992172473242057
33744,9.974413503849048
33745,7.984418875904396
33746,-30.869826698237436
33747,-31.967038441211507
33748,-14.830411250159967
33749,-1.5085149770993151
33750,4.701634218349143
33751,14.403180452168383
33752,-3.5794477584747546
33753,-10.981053558313965
33754,-12.81830905373465
33755,-20.19651920004549
33756,-15.146779687508314
33757,-12.461347151895456
33758,1.9861114834699016
33759,18.725612918725254
33760,21.212674698815064
33761,16.76018904207273
33762,13.364765109319162
33763,-6.606121241731049
33764,-7.6701130211513
33765,3.6431173536712698
33766,
33767,
33768,
33769,
33770,
33771,
33772,
33773,
33774,
33775,
33776,
33777,
33778,
33779,
33780,29.33537150445167
33781,26.416628356023693
33782,-8.137548954800234
33783,10.971248200192868
33784,15.608684856417481
33785,2.043834171811925
33786,-3.9901301861784564
33787,-13.988018092514237
33788,-51.107211801763576
33789,-23.21334531863837
33790,-45.85776142028894
33791,-39.08776924280536
33792,-27.706934531816387
33793,11.67624805403295
33794,2.6243769904228893
33795,-6.044313331848349
33796,2.4581987754081704
33797,2.4527883870705973
33798,2.447390448342875
33799,5.382238715897488
33800,1.3946022111993388
33801,3.3510135958566596
33802,-15.04509829863104
33803,-0.8671369026936511
33804,2.2728485153417077
33805,18.11196407464305
33806,9.226838833452595
33807,4.276118878512988
33808,3.0715883455940696
33809,-3.7974838525082935
33810,0.36634515476782153
33811,5.2758432816598155
33812,0.5499955647549004
33813,-8.566587240592364
33814,2.514380836841555
33815,2.930992349470116
33816,-31.338620794116142
33817,-47.852090384149044
33818,-56.37548246368214
33819,23.42108202559042
33820,24.65940722196301
33821,23.784109320726568
33822,25.269043868522267
33823,28.307704221574735
33824,29.2311173005662
33825,20.540145805573566
33826,1.8831620766950559
33827,2.6606054094627885
33828,2.2706459474181164
33829,-3.4771041889533705
33830,6.11202713985323
33831,-13.89198321284216
33832,-37.97956096625458
33833,-32.084917558125355
33834,-21.132591368594383
33835,-30.497033574903593
33836,-28.22903806992825
33837,-19.707368543735427
33838,-17.327562565860376
33839,28.186600590713304
33840,26.31821527980783
33841,4.50425688268472
33842,27.291471234351555
33843,5.341643008483486
33844,7.410128485363693
33845,-38.83245142520047
33846,-31.765962117844975
33847,-28.576190397835717
33848,-34.08077687204755
33849,-27.15793640415506
33850,-47.5587219370891
33851,-46.431702185459116
33852,-25.242393333115324
33853,-41.659356099585004
33854,-23.634698395372357
33855,-4.153283566081065
33856,20.570567369647065
33857,32.402624168967144
33858,47.42845067098913
33859,39.326571759057984
33860,50.924501711096255
33861,50.1008520813735
33862,33.58504049552691
33863,21.946529855665965
33864,-3.9253290232413183
33865,-9.029238408321124
33866,-14.7816271406841
33867,-14.654384686033417
33868,-14.586404236667454
33869,-0.3226881152921954
33870,-14.746841501044122
33871,-29.671167231638336
33872,-29.980062077110965
33873,-23.430447146604
33874,19.719167245281493
33875,23.843496726092567
33876,19.859656267895122
33877,19.14639480852634
33878,2.890943260529452
33879,15.072342843547455
33880,-15.901125541272057
33881,-33.874076062509324
33882,-20.195741199875503
33883,-14.182520761497004
33884,-10.299615246053746
33885,-11.337217374022023
33886,-3.06433036374974
33887,-9.621705632088293
33888,-4.807020496890274
33889,-7.987299309634659
33890,-6.263523556508436
33891,7.8464995787508585
33892,-7.603683585722714
33893,-23.233887965949627
33894,-25.230059950949414
33895,
33896,
33897,
33898,
33899,
33900,
33901,
33902,
33903,
33904,
33905,
33906,
33907,
33908,
33909,
33910,
33911,
33912,-34.16698219318999
33913,38.59172649686622
33914,-3.320149998787359
33915,-1.1358411579157286
33916,4.0612071498753
33917,29.77372231104389
33918,32.601755610654614
33919,32.52229469388504
33920,23.74696752398517
33921,4.1272876998622685
33922,0.9920996196818417
33923,-1.1055363633099804
33924,-6.872526448099878
33925,-2.1027387789578276
33926,7.661420282461344
33927,-26.268694761301013
33928,-24.513429264015898
33929,-21.339523182615594
33930,-24.26808722836032
33931,16.799428013051962
33932,19.002080507498572
33933,30.942312076127187
33934,10.72762858904028
33935,8.751491980865996
33936,0.3790977254417309
33937,-2.163229354379468
33938,-25.07157579882236
33939,-25.191193008455574
33940,-16.504316320957237
33941,-7.325550388453317
33942,15.919423680604968
33943,15.919423680604968
33944,-4.110889834293248
33945,-5.629799898921835
33946,-8.33398994221317
33947,-5.7204558261063765
33948,-1.3759941319371727
33949,5.741403888053507
33950,-0.2921116262312079
33951,24.457927177098828
33952,5.045057246940284
33953,4.533815208418738
33954,0.3759215217455019
33955,0.2856699989042867
33956,7.277575746416075
33957,-3.353528484976127
33958,5.144271181005247
33959,5.087673383192834
33960,3.4230601912251903
33961,-9.341833520253923
33962,-7.549741126415353
33963,-8.312891194856753
33964,-1.8022280494032645
33965,2.3684232186873193
33966,0.6156352246002597
33967,-19.67586204708132
33968,-36.27900036057598
33969,-44.373864778316474
33970,-11.561310414695805
33971,-12.127187205119764
33972,-0.25352744354647416
33973,13.756933023531328
33974,25.113815648804557
33975,0.08277415679667108
33976,1.0535898204699492
33977,1.5743020376141155
33978,-7.266006416317108
33979,-25.136828140313128
33980,-26.87505286973822
33981,-23.087446159461138
33982,-12.535439432038403
33983,-8.43151845159961
33984,8.488536822659384
33985,9.305873820347156
33986,8.889829614623519
33987,7.670722336026103
33988,-14.804189175485993
33989,-18.325646749805774
33990,-17.491870059044466
33991,2.290889787953071
33992,-1.4083053924543365
33993,
33994,
33995,
33996,
33997,
33998,
33999,
34000,
34001,
34002,
34003,
34004,
34005,
34006,
34007,
34008,2.5477764014338042
34009,-21.733980004171997
34010,-25.83559806860266
34011,-30.28617267246166
34012,-20.51836398761504
34013,-23.249903920562826
34014,29.04958746823295
34015,7.301291031818387
34016,13.893165010207928
34017,17.479975491677614
34018,18.49735608358363
34019,22.845595780873843
34020,29.425173314388772
34021,21.362810174501142
34022,3.262038167682061
34023,-11.873125030864404
34024,13.388476258346213
34025,4.244686116391995
34026,4.982780008192514
34027,0.436243746548803
34028,-4.945019478472909
34029,-8.46383010935498
34030,-10.207705021671075
34031,-10.790005857865461
34032,-7.3899174605316595
34033,-1.478628767930356
34034,-4.417504523207399
34035,-2.950564437596357
34036,-3.996887612323447
34037,-10.205203608591788
34038,-19.04481194812386
34039,-33.791763428475356
34040,-31.82337693107193
34041,-16.20309385667773
34042,-7.0917877796918365
34043,-6.939737646647275
34044,-5.147923869598006
34045,7.55277199614461
34046,-1.6352064447401535
34047,-9.170602062422775
34048,-9.316546372219046
34049,-16.133285891339103
34050,-48.21899980992565
34051,-22.650830803286183
34052,29.933833941764394
34053,32.11080318744755
34054,30.75088377363755
34055,31.587883304751166
34056,33.61732570757415
34057,36.488237027361535
34058,37.93669283628524
34059,38.651265314811944
34060,39.96170852328031
34061,40.284009132430924
34062,38.753379291433106
34063,40.5867710089147
34064,40.63546704844859
34065,-2.850560576750984
34066,-2.9876674730202057
34067,0.6736477802244598
34068,-2.551893128328167
34069,-6.253947124801483
34070,-17.898884446390493
34071,-28.871579232989248
34072,-16.43929216258567
34073,-10.860263832402913
34074,25.19133592208882
34075,39.38392030305091
34076,37.777481481258846
34077,-0.9223560009465955
34078,-0.19942653903923901
34079,0.008088620068239877
34080,
34081,
34082,
34083,
34084,
34085,
34086,
34087,
34088,
34089,
34090,
34091,
34092,
34093,
34094,
34095,
34096,
34097,-0.021121663629916815
34098,-7.689046334195108
34099,1.0115180461513211
34100,8.620143374819879
34101,2.4278219210738174
34102,2.74868294970308
34103,-11.306935253305163
34104,-16.30923963087572
34105,-28.959434427206222
34106,-31.92396503584078
34107,-28.412720832273997
34108,-1.4419076312578205
34109,-0.04345723403956428
34110,23.63834288249482
34111,22.93019020968828
34112,
34113,
34114,
34115,
34116,
34117,
34118,
34119,
34120,
34121,
34122,
34123,
34124,
34125,
34126,2.865893870204715
34127,-11.47942460300368
34128,6.078383802548753
34129,6.343355526803009
34130,18.18774107579252
34131,7.83771516845416
34132,-2.129480144987528
34133,-13.478984875448736
34134,-13.590925365584326
34135,-12.29313023421419
34136,-7.179172010944829
34137,2.3637562059432464
34138,-23.294057758476804
34139,-21.65771257996845
34140,-6.615555083265933
34141,-13.601223074725224
34142,-28.794266739407615
34143,-25.846639230670217
34144,7.757869715668354
34145,17.787029223514132
34146,17.826270604482986
34147,25.724991922766232
34148,26.346586401854534
34149,7.084778664622591
34150,0.2719556978156873
34151,0.011452511536730848
34152,-6.644150458695077
34153,7.803179829706107
34154,3.7523106304825387
34155,-10.325908686788994
34156,-8.674179754037493
34157,1.7729784540591753
34158,2.3209764221391365
34159,-5.363617453331209
34160,5.129957371498351
34161,5.489261773837249
34162,8.064155308317563
34163,-14.11843046008417
34164,-9.615165892247841
34165,-3.6825886373255683
34166,17.543460458030932
34167,-3.33439601889311
34168,-4.195211155559899
34169,-5.690860402136819
34170,0.9751541720200545
34171,-4.063214888176276
34172,-4.714302303688762
34173,-5.197015849882502
34174,-37.94708643569445
34175,-38.298702000401995
34176,-34.455160719468786
34177,-32.27070333179876
34178,-27.134297441512068
34179,22.215780331140383
34180,5.404225764993639
34181,17.030636998551525
34182,15.441056090737726
34183,-6.904221675924338
34184,-7.018789539268084
34185,9.678333289514722
34186,7.741388223382161
34187,-1.9845473521982948
34188,5.528931092267271
34189,12.220076199862612
34190,12.486820464840237
34191,30.568466290846107
34192,37.3402590761053
34193,42.75301861232922
34194,32.14826618486767
34195,3.279870952326879
34196,25.377189693866328
