VALD_index,blend_RV_factor
33353,-1.4001718804300771
33354,-1.3793071507850063
33355,-1.344662319075117
33356,-0.7558629672520709
33357,0.29738981836680695
33358,1.1909362541923452
33359,1.1273045836346425
33360,1.0639176408787099
33361,0.5421585922878466
33362,1.9462313884279003
33363,3.4779776791020067
33364,1.97724904656745
33365,2.4424114652794433
33366,2.831870418403197
33367,4.093158518703119
33368,4.095767942269662
33369,4.184077239799852
33370,5.078364800742549
33371,4.9404813054339725
33372,3.943103912242948
33373,3.4841983545870665
33374,3.346545842046832
33375,2.0798699911408494
33376,2.0713493529579767
33377,2.062273582702549
33378,0.9698100211110241
33379,-0.26210441228438497
33380,-0.5399245135967976
33381,-0.747829654076796
33382,-0.6014079266677352
33383,-0.3953358812260875
33384,-0.5162024418895271
33385,-0.6090366539370873
33386,-0.6066016554712773
33387,-0.31476489845986905
33388,-0.3814442185611006
33389,-0.6811846082564166
33390,-0.6923384892047211
33391,-1.7138966112381013
33392,-1.5664165128884329
33393,-1.5564595562224535
33394,0.8653725062759604
33395,0.5121875762347704
33396,1.767670028367387
33397,2.114471991027436
33398,2.1258412100849657
33399,1.9846288360206206
33400,2.588786327595864
33401,2.7323389664083106
33402,2.8972101080112482
33403,
33404,
33405,
33406,
33407,
33408,
33409,
33410,
33411,
33412,
33413,
33414,
33415,
33416,7.024546604733443
33417,6.991964241404628
33418,6.990353200326763
33419,7.169875526943286
33420,7.57690546848485
33421,1.9076764144618583
33422,-1.1296670401697073
33423,-1.4231164126034501
33424,-0.4197364473845994
33425,-0.015615392560388061
33426,0.006652983179670086
33427,
33428,
33429,
33430,
33431,
33432,
33433,
33434,
33435,
33436,
33437,
33438,
33439,
33440,
33441,
33442,
33443,
33444,
33445,
33446,
33447,
33448,-22.727982725899288
33449,-22.952536672355645
33450,-26.903765441786348
33451,-2.249798585600076
33452,-2.6576520773203653
33453,-5.509135236844573
33454,12.846056085017388
33455,8.858512960304058
33456,1.8893875347053302
33457,-25.3240960916853
33458,-12.582166488488593
33459,-10.150997960369578
33460,-9.707068869443779
33461,-6.547897419765971
33462,-5.327503166495179
33463,1.5320522114434527
33464,1.618564687640866
33465,1.955452762182385
33466,2.235739404784459
33467,7.607387863791505
33468,12.459568202250495
33469,7.938108740029556
33470,6.53465479008179
33471,0.9764691458082693
33472,0.0565513829635963
33473,0.06178840792283354
33474,
33475,
33476,
33477,
33478,
33479,
33480,
33481,
33482,
33483,
33484,
33485,
33486,
33487,
33488,1.9400714440081666
33489,1.8017888235614616
33490,1.7298628478202909
33491,1.6365527183471251
33492,1.5878813972070411
33493,1.5815430980400058
33494,1.590464240495256
33495,2.04641811608731
33496,4.605356023193791
33497,4.644516040746192
33498,4.799444473817139
33499,5.499727354350586
33500,5.61809294782821
33501,5.524252289869879
33502,10.425543276697136
33503,10.626323088303954
33504,9.433347299607544
33505,8.363777322253888
33506,8.239045351704108
33507,7.515956607914358
33508,7.392398918379366
33509,6.9458509911052095
33510,5.75697346171783
33511,5.642380090807741
33512,5.318155266795451
33513,5.319492038830377
33514,5.322106831272678
33515,4.44293924749838
33516,4.117935919324349
33517,4.097796500851699
33518,4.057281090798317
33519,3.9548194055773327
33520,2.4924725788628828
33521,2.1711814361610915
33522,1.7189802890427042
33523,-0.23863123711960638
33524,-0.6651293355041488
33525,0.6402416294564437
33526,1.6220244109206858
33527,1.3631439975291102
33528,1.0363664425639563
33529,0.8689981460488222
33530,0.38936137969081136
33531,0.07685554534123497
33532,3.4835410875505963
33533,8.968306248547924
33534,7.2013162681693865
33535,6.298973832814324
33536,2.9796564326440547
33537,-0.8432903241436179
33538,-0.8708924903031742
33539,-0.86868729969827
33540,-0.051365200660452894
33541,0.01834640330655528
33542,-0.051355002057432896
33543,-0.08339416976117475
33544,-0.09812047439116199
33545,-0.10494738212198756
33546,-0.11341688202829002
33547,0.04472995644415528
33548,-0.4375025508649076
33549,-0.5189202120431758
33550,-0.6074907907231074
33551,-0.9750277896707513
33552,-1.5687537763611732
33553,-1.7818807172951163
33554,-1.3149332797318616
33555,0.3368925847756189
33556,3.020489102122842
33557,3.690201865651202
33558,5.137473288571213
33559,5.277586903941792
33560,4.9350420563536215
33561,4.884626278213198
33562,3.7922211355016633
33563,2.5523296343416058
33564,2.5371497174166713
33565,2.458171925825799
33566,2.2831073669953175
33567,1.5818074607283916
33568,-1.993816703016159
33569,-2.048126818175625
33570,-2.0494937395813775
33571,-1.8908917232845344
33572,-1.8670731945444656
33573,-1.6871837593512422
33574,-0.7693957550439866
33575,0.03079583682075927
33576,-0.19806383733904492
33577,-1.0531238443892674
33578,-1.1112177685263123
33579,-0.8537434942696209
33580,-0.8885748727435708
33581,-1.0831358893908343
33582,-1.1449649173002299
33583,-2.0603607271378825
33584,-1.442448960168906
33585,-1.1928239445876347
33586,-1.1131682403364855
33587,-0.1702778731718949
33588,-0.11907503418565515
33589,-0.31289900236299695
33590,-0.8203216055951452
33591,-0.6059747161096661
33592,3.1849396798281306
33593,3.4046571146396403
33594,2.651991572437732
33595,2.6381654073437986
33596,2.0974492482366687
33597,0.6364696802205291
33598,-0.19320903130789574
33599,-0.9877017507673866
33600,-0.9604028251846496
33601,-0.8737728906684366
33602,-0.8120731364275049
33603,1.1295573384522097
33604,-0.0636584967687663
33605,-0.4888969747904791
33606,0.1694610044295634
33607,2.9268133354995087
33608,2.3226465862664685
33609,1.4453415169309864
33610,1.3183704887155148
33611,1.1617405853227347
33612,4.790172850601569
33613,5.265627084580044
33614,5.392975357496298
33615,5.392975357496298
33616,3.884552238597231
33617,3.454906328376341
33618,7.848622713678885
33619,8.248848443141798
33620,2.2529089558649615
33621,0.40475775699761257
33622,-0.3572588448119624
33623,0.3369026258922415
33624,0.30819510661766886
33625,0.24814343896204555
33626,-1.999544725588273
33627,-2.1641964850130555
33628,-1.5363823731689306
33629,-1.2834912809239694
33630,-0.6042027585660166
33631,0.6622479946395438
33632,1.0520643372865663
33633,1.2674256687274776
33634,1.9010943013376627
33635,1.9176231974258602
33636,0.4598780795534283
33637,0.4592650525231955
33638,0.5325378070244654
33639,0.6014276415902333
33640,0.7402713034156418
33641,0.4710176241285913
33642,0.36492910911167475
33643,0.2894955107382248
33644,-0.5938235785096366
33645,-1.0167372321174066
33646,-1.3174684207008989
33647,-1.2591671285095614
33648,5.837073246303571
33649,2.6036715860594066
33650,2.0211591092151244
33651,2.2728818937415265
33652,2.8660153122974954
33653,1.048086792351092
33654,0.19732987707935756
33655,0.19837916752659543
33656,0.4668553281414319
33657,0.5101086455310746
33658,0.2284437293181877
33659,4.918168863355637
33660,4.9489676903695194
33661,5.1126267738725195
33662,5.3567134934560965
33663,5.3567134934560965
33664,5.6604186844218205
33665,7.545351866025828
33666,7.897858963317495
33667,8.412710223162865
33668,8.064794547330935
33669,7.601225951830399
33670,1.8095930919963574
33671,-1.9694776511842054
33672,-3.2779209887801475
33673,-3.041586505515604
33674,-3.0403533886442538
33675,-2.9441121476680885
33676,-2.5541556900532245
33677,-1.3803743126251855
33678,2.431570384708887
33679,3.5038528264764994
33680,5.134066554087101
33681,5.506107696577112
33682,5.577038366250065
33683,4.387973102512889
33684,2.680410678853607
33685,2.452491388349573
33686,2.4585835637106905
33687,1.3382912974770147
33688,1.275874492330683
33689,1.2019746155983198
33690,0.8621328542502685
33691,0.4815949214997562
33692,0.4445858097173282
33693,1.2977496255296976
33694,1.3844067810743048
33695,1.2936756952273096
33696,1.1780295437008121
33697,1.5428549531692721
33698,1.666610352382339
33699,1.738672009456481
33700,1.8055636416763305
33701,1.865289302286184
33702,1.9967419961482868
33703,1.6940913680519447
33704,1.6158302200870263
33705,2.1449553444115756
33706,2.276230263297752
33707,5.741193393233436
33708,-1.6733141950128747
33709,-3.491009646529723
33710,-3.282511972298318
33711,-2.753396298664113
33712,-0.4783489299253138
33713,-0.38144724453394085
33714,0.13908081972056183
33715,0.16261623831025532
33716,0.19886225824753564
33717,0.9903695345614373
33718,0.5665342342802222
33719,0.5919787185672799
33720,0.6094471947534867
33721,1.2701981879225328
33722,1.36792615899262
33723,1.3840039786127107
33724,1.3835252063974819
33725,1.2746861187580638
33726,1.3654222527689965
33727,1.3661527730558525
33728,1.36965735567364
33729,6.065390152892742
33730,0.22729687637135862
33731,0.04586543242223207
33732,-0.7117737316724352
33733,-2.7434422849644284
33734,-1.6671458107765453
33735,-1.61642021542617
33736,3.492859111876617
33737,4.317304845508734
33738,10.960875504079919
33739,11.455925507485174
33740,7.6059669915900185
33741,6.328365244192116
33742,-0.5915394630131048
33743,-0.5881987454296078
33744,-0.23751988282197148
33745,0.1293117661884764
33746,2.7323097277116473
33747,2.0244655353333814
33748,1.2397863897322488
33749,0.5628578552885368
33750,0.2206747173559694
33751,-1.7715919013871908
33752,-0.5233733632605662
33753,0.7869764376203763
33754,1.043763899725193
33755,2.1008623087604152
33756,1.1285252671955333
33757,0.6523660878011586
33758,-0.424543732157506
33759,-1.428046562220221
33760,-1.197147731887623
33761,0.5338905300557658
33762,0.7974054680763409
33763,1.4967986015878862
33764,1.5094200234060242
33765,1.3060119911168406
33766,
33767,
33768,
33769,
33770,
33771,
33772,
33773,
33774,
33775,
33776,
33777,
33778,
33779,
33780,2.6553031883025353
33781,2.5498719731910477
33782,2.9181224496929943
33783,3.172558822674022
33784,5.000422873894289
33785,5.193248350416008
33786,5.678113369985917
33787,6.166538693703499
33788,6.200021547858721
33789,6.8975356207228335
33790,6.902007859820366
33791,6.887832815028701
33792,6.191380847273466
33793,1.3908929038400593
33794,2.577139434154361
33795,2.6600625949790877
33796,2.780886225021272
33797,2.780886225021272
33798,2.780886225021272
33799,3.1318127101526074
33800,3.198368369796859
33801,3.226187222791824
33802,2.1583450595323823
33803,1.67213704753839
33804,1.5568274631853785
33805,-0.6493071483642341
33806,-1.5924798994449265
33807,-1.2841676817102674
33808,-1.1574844212287467
33809,-0.5166220395306935
33810,-0.46667372979169086
33811,-0.2512523890413151
33812,-0.11237057454091248
33813,3.829366338574506
33814,4.711617748770829
33815,4.790564239060636
33816,21.938719589993077
33817,29.88267983431455
33818,31.9288097108805
33819,-11.71966056480515
33820,-11.882212950389906
33821,-12.985100148095885
33822,-13.385097123798483
33823,-10.466695741295508
33824,-0.7958384006577478
33825,-0.4734774709024639
33826,0.21192466367586135
33827,0.23515415691560135
33828,0.28360320513816334
33829,0.3310964492861902
33830,0.21384439322160326
33831,0.8446099836007456
33832,1.252211642884985
33833,3.3584082752842237
33834,8.381781335367302
33835,9.293942477196264
33836,15.273836194059378
33837,14.400746456746788
33838,12.904415709043324
33839,3.362470537606542
33840,1.9062756717828089
33841,1.971562981556082
33842,1.9819909713484731
33843,2.3372589979775524
33844,2.2126094585958613
33845,-1.4776620494839472
33846,-0.5433890735327667
33847,-0.63375476197076
33848,-0.6949623749536269
33849,-1.0396680843114985
33850,-1.84729136619738
33851,-1.95646820111164
33852,-2.3321409388142813
33853,-2.441839073839097
33854,-3.136327167033337
33855,-4.097845753828998
33856,-5.315857278832028
33857,-5.896220446899461
33858,-6.570214204635255
33859,-6.250938772752628
33860,-6.113938639980943
33861,-6.115151164018919
33862,-6.269855857304527
33863,-3.0174730069768976
33864,0.6448335030442253
33865,1.5537327231062588
33866,2.6905387325125134
33867,2.7815819467849807
33868,2.7945980697380253
33869,3.0551446921587577
33870,2.972700976037565
33871,4.97331937087685
33872,5.045867249981781
33873,5.284239804257984
33874,-24.69961787816884
33875,-1.2892935903520273
33876,0.10529827760877758
33877,-0.031679690470758935
33878,0.02798160075300075
33879,0.06227955955591016
33880,1.5420625878001506
33881,1.1249407379035756
33882,2.1544689400064336
33883,2.3901257807711453
33884,2.39418918872256
33885,2.6749247953434874
33886,2.9533916443265094
33887,-1.2803259751296832
33888,-1.8637702888909817
33889,-1.7554468330750295
33890,-1.4759915655645195
33891,-1.1518785962648905
33892,-1.1274628590677673
33893,-0.7687518140547902
33894,-0.9448152980235572
33895,
33896,
33897,
33898,
33899,
33900,
33901,
33902,
33903,
33904,
33905,
33906,
33907,
33908,
33909,
33910,
33911,
33912,9.407803740271858
33913,-6.990823230580498
33914,-1.2809208161604404
33915,-0.9587567162157873
33916,-0.9017388310722649
33917,-0.6943788708303025
33918,-0.7820675793563866
33919,-0.7906316283578055
33920,-0.8559468383733491
33921,-0.7727289271235995
33922,-0.671647533210375
33923,-0.5670153544893087
33924,-0.3248616463258036
33925,-0.27339043556842013
33926,-0.07054580917655899
33927,-0.08216054419441787
33928,0.0029298251848903175
33929,2.840183989699688
33930,4.531319135111659
33931,-5.988215967559375
33932,-5.264763160990391
33933,-4.497033556878373
33934,-2.29445863395969
33935,-2.1284974036834594
33936,-0.5541294529235916
33937,0.22971496955219944
33938,3.5203146649627537
33939,3.5080228617495064
33940,2.882594685524888
33941,-1.3392697392599329
33942,-14.835000873017496
33943,-14.835000873017496
33944,-3.4991137548803444
33945,-2.9593089461696946
33946,-3.089100431877112
33947,-5.228621198885288
33948,-11.422681293900798
33949,-11.666766890739654
33950,-11.395449200220352
33951,-3.625829108389301
33952,-2.8854854485975743
33953,-1.9672621695149468
33954,-1.189583598609311
33955,-1.174200722264504
33956,-1.4911725074551554
33957,-1.6888429033237968
33958,-2.5051329918937775
33959,-2.5276973104931746
33960,-2.2993580803271456
33961,-1.0256805333184418
33962,-0.39078637989263726
33963,-0.33149704330629015
33964,-0.37299721702897254
33965,-0.45801157271702403
33966,-0.45060150609472926
33967,4.26506505279299
33968,8.701105877649844
33969,8.924673075623833
33970,6.541681759960604
33971,6.458446611275269
33972,3.0284952627903934
33973,-0.14538152475722418
33974,-1.7637274699926286
33975,0.22876459186620443
33976,0.21676701766101578
33977,0.09213416424360966
33978,1.0578188920528224
33979,3.4066932428392205
33980,3.7082635782338045
33981,3.842938818086654
33982,4.057846791549986
33983,3.634262288602729
33984,-0.976082034027862
33985,-0.9089946383976863
33986,0.11016204953101348
33987,0.8227809617605507
33988,5.8161533870958895
33989,6.279922668223008
33990,6.057897587000695
33991,0.2541007223369272
33992,-0.6640006107545796
33993,
33994,
33995,
33996,
33997,
33998,
33999,
34000,
34001,
34002,
34003,
34004,
34005,
34006,
34007,
34008,0.5034704630732059
34009,0.8669582833164727
34010,2.8016372578799
34011,22.138339978264653
34012,16.68332613926028
34013,14.415015269773965
34014,-16.15921952600146
34015,-8.389384346100487
34016,-4.802743641919878
34017,-4.373759599686768
34018,-2.9873234561005675
34019,1.5409468047579138
34020,3.3810307409872893
34021,3.355428243286132
34022,1.690431595640857
34023,1.6981525770573438
34024,1.554375335110881
34025,1.43984035860085
34026,1.220788888065991
34027,-0.11611580860391314
34028,-0.911644156058405
34029,-1.0467252177462234
34030,-1.0600802361658936
34031,0.8743434221754876
34032,1.2230863141270425
34033,1.3703019370354421
34034,1.358431317318696
34035,1.32599434116663
34036,1.327813040555532
34037,1.6045035940118477
34038,1.5648209998314997
34039,1.0933583950784243
34040,1.3207167230407986
34041,11.035994192656894
34042,10.906518166777381
34043,10.888606881154935
34044,9.690953022954302
34045,8.272919785372807
34046,8.981783862077753
34047,14.818232194163029
34048,15.049854702460719
34049,20.14968637110868
34050,38.32096289292329
34051,21.948334086028346
34052,-16.586972824185086
34053,-22.65541058904304
34054,-20.080287293179243
34055,-6.352517370849409
34056,-4.6554185921927544
34057,-4.4842805391565
34058,-4.436676072619973
34059,-4.410980696151308
34060,-4.389604721643796
34061,-4.387496425712628
34062,-4.386306236338871
34063,-4.386306236338871
34064,-4.386306236338871
34065,0.4648371933903178
34066,0.7818824902585828
34067,0.780971696010584
34068,0.6865168012760585
34069,1.1193195180472482
34070,1.9399514342842539
34071,2.5435119657690444
34072,3.5974976707144695
34073,3.8704608194940056
34074,-3.7242828780961763
34075,-0.2820016515178786
34076,-0.2313170044870483
34077,1.2586903621539738
34078,1.26469629785915
34079,1.5991032585985494
34080,
34081,
34082,
34083,
34084,
34085,
34086,
34087,
34088,
34089,
34090,
34091,
34092,
34093,
34094,
34095,
34096,
34097,0.5188142492742529
34098,0.4775946756569893
34099,0.31736881862050875
34100,0.19763006681539033
34101,0.22663340483888203
34102,0.38590433226770093
34103,2.8579090422906916
34104,3.739231192492829
34105,5.946577300493048
34106,6.837411672389345
34107,6.74863442026175
34108,2.3752383178312955
34109,-0.2733593067739672
34110,-2.0566651056259246
34111,-2.032455061738693
34112,
34113,
34114,
34115,
34116,
34117,
34118,
34119,
34120,
34121,
34122,
34123,
34124,
34125,
34126,0.7311651155755126
34127,0.7323261024023188
34128,0.48120490577467767
34129,0.46861679926930266
34130,0.4399859959989495
34131,0.3853214321853634
34132,-0.8885977514182435
34133,-1.547973358529906
34134,-1.4663923124668692
34135,-1.4029282006262396
34136,-1.3290483255701644
34137,-1.5425370958367448
34138,-0.8230856797373372
34139,-0.4791118469547126
34140,0.4214921100950994
34141,1.8608678114523887
34142,4.616105268935
34143,4.4475750969220025
34144,-1.030589682042402
34145,-1.6936254785308242
34146,-1.693301418828272
34147,-1.1111312235778785
34148,-0.9940166563033346
34149,0.2810788167988518
34150,0.505416591698708
34151,0.534062435186177
34152,0.49914407663776866
34153,0.3561336212040845
34154,0.3658214710443997
34155,0.7291149405885918
34156,0.7356002502996387
